interaction_id,type_ped,type_cyc,ids_ped,ids_cyc,start_frame,end_frame,start_time_s,end_time_s,duration_s,interaction_label,direction,approach,position,distance,dist_mean,dist_min,speed,speed_mean,in_hull,split,density_ped_evolution,mean_density_ped,std_density_ped,min_density_ped,max_density_ped,trend_density_ped,density_cyc_evolution,mean_density_cyc,std_density_cyc,min_density_cyc,max_density_cyc,trend_density_cyc,pet,pet_val,ttac,ttac_min,risk,risk_score,speed_var_ped,speed_var_cyc,spatial_var_ped,spatial_var_cyc,most_reactive_agent,recording
2.0,ped_noise,cyc_noise,[164],[190],10331.0,10344.0,413.24,413.76,0.52,FOLLOWING,SAME_DIRECTION,FRONTAL_APPROACH,BEHIND,CLOSE,3.243313287304688,1.6954116959188283,VERY_FAST,26.333163564581923,,,,,,,,,,,,,,,LOW,19.08,None,,MEDIUM,3.0,ACCELERATING,ACCELERATING,LINEAR,LINEAR,cyc,02_tracks.csv
3.0,ped_noise,cyc_noise,[213],[207],11443.0,11488.0,457.72,459.52,1.8,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CRITICAL_PROXIMITY,2.931204741897097,1.4616231453838535,VERY_FAST,18.92991056830004,,,,,,,,,,,,,,,LOW,16.4,None,,MEDIUM,3.0,DECELERATING,DECELERATING,LINEAR,LINEAR,cyc,02_tracks.csv
4.0,ped_noise,cyc_noise,[318],[313],17356.0,17392.0,694.24,695.68,1.44,CROSSING,CROSSING,APPROACH_AND_ESCAPE,BEHIND,MODERATE_DISTANCE,4.664220613738427,4.488544835345156,MODERATE,12.68218760998804,,,,,,,,,,,,,,,MEDIUM,3.04,None,,LOW,1.0,STABLE,ACCELERATING,LINEAR,LINEAR,cyc,02_tracks.csv
0.0,ped_noise,cyc_noise,[213],[227],18737.0,18828.0,749.48,753.12,3.64,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,CRITICAL_PROXIMITY,2.7845849829665132,1.1124908507514983,MODERATE,9.743554948292603,,,,,,,,,,,,,,,LOW,29.0,LOW,6.546483908480444,LOW,1.0,STABLE,STABLE,LINEAR,SLIGHT_DEVIATION,cyc,03_tracks.csv
1.0,ped_noise,cyc_noise,[225],[227],18814.0,18872.0,752.56,754.88,2.32,CLOSE_COLLISION,CROSSING,APPROACH_AND_ESCAPE,LEFT,CRITICAL_PROXIMITY,2.7630017372707885,1.1019234777070874,FAST,14.93807769080148,,,,,,,,,,,,,,,CRITICAL,0.28,CRITICAL,0.9154352024871242,CRITICAL,8.0,ACCELERATING,ACCELERATING,LINEAR,LINEAR,cyc,03_tracks.csv
0.0,ped_noise,cyc_noise,[254],[263],20163.0,20196.0,806.52,807.84,1.32,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,CLOSE,3.226796310056247,2.1302151006213643,VERY_FAST,23.768503573010232,,,,,,,,,,,,,,,LOW,29.48,None,,MEDIUM,3.0,ACCELERATING,DECELERATING,LINEAR,LINEAR,ped,05_tracks.csv
0.0,ped_noise,cyc_noise,[29],[31],1029.0,1087.0,41.16,43.48,2.32,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,LEFT,MODERATE_DISTANCE,4.695295306862618,4.536106372654603,MODERATE,6.067535395234984,,,,,,,,,,,,,,,None,,LOW,28.18934568684849,LOW,0.0,STABLE,DECELERATING,LINEAR,LINEAR,ped,18_tracks.csv
1.0,ped_noise,cyc_noise,[29],[32],1252.0,1280.0,50.08,51.2,1.12,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,LEFT,MODERATE_DISTANCE,4.673556736576993,4.504042632027427,MODERATE,13.591374197249504,,,,,,,,,,,,,,,None,,LOW,497.6970823698407,LOW,0.0,ACCELERATING,DECELERATING,LINEAR,LINEAR,cyc,18_tracks.csv
2.0,ped_noise,cyc_noise,[42],[41],1491.0,1514.0,59.64,60.56,0.92,AVOIDANCE,DIVERGING,APPROACH_AND_ESCAPE,RIGHT,MODERATE_DISTANCE,4.360216633664163,4.008117856988593,VERY_FAST,22.72746535725848,,,,,,,,,,,,,,,LOW,5.44,None,,LOW,2.0,STABLE,ACCELERATING,LINEAR,LINEAR,cyc,18_tracks.csv
3.0,ped_cluster,cyc_noise,"[48, 47]",[45],1876.0,2028.0,75.04,81.12,6.08,OVERTAKING_GROUP,SAME_DIRECTION,,LEFT,MODERATE_DISTANCE,3.874494864587167,3.1873872690703755,MODERATE,3.851352348058085,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,LOW,0.0,,,,,,18_tracks.csv
4.0,ped_noise,cyc_noise,[44],[45],1963.0,2114.0,78.52,84.56,6.04,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CLOSE,3.3975905723762536,2.4647273404318164,MODERATE,4.586109497600404,,,,,,,,,,,,,,,LOW,31.64,LOW,8.931656944438872,LOW,0.0,DECELERATING,STABLE,HIGH_DEVIATION,LINEAR,ped,18_tracks.csv
5.0,ped_noise,cyc_noise,[42],[45],1806.0,2204.0,72.24,88.16,15.92,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,CRITICAL_PROXIMITY,2.9281420495068495,1.1062705001075306,MODERATE,2.3375058948536727,,,,,,,,,,,,,,,LOW,49.8,LOW,7.679006587196633,LOW,1.0,DECELERATING,STABLE,LINEAR,LINEAR,ped,18_tracks.csv
6.0,ped_noise,cyc_noise,[44],[54],2200.0,2288.0,88.0,91.52,3.52,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CRITICAL_PROXIMITY,2.7571566491313644,1.110042839396715,MODERATE,10.09892944432188,,,,,,,,,,,,,,,LOW,13.08,None,,LOW,1.0,DECELERATING,UNKNOWN,LINEAR,LINEAR,ped,18_tracks.csv
7.0,ped_noise,cyc_noise,[42],[54],2246.0,2339.0,89.84,93.56,3.72,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CRITICAL_PROXIMITY,2.627781787731286,0.5535135416438708,MODERATE,9.716683105676298,,,,,,,,,,,,,,,MEDIUM,3.48,None,,LOW,2.0,STABLE,STABLE,LINEAR,SLIGHT_DEVIATION,cyc,18_tracks.csv
8.0,ped_noise,cyc_noise,[53],[54],2200.0,2509.0,88.0,100.36,12.36,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CRITICAL_PROXIMITY,1.4126075461490446,0.8923498735113315,MODERATE,1.6618747135414889,,,,,,,,,,,,,,,MEDIUM,3.76,HIGH,1.7911609303039522,MEDIUM,4.0,DECELERATING,UNKNOWN,HIGH_DEVIATION,MODERATE_DEVIATION,cyc,18_tracks.csv
9.0,ped_noise,cyc_noise,[53],[45],2352.0,2509.0,94.08,100.36,6.28,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CRITICAL_PROXIMITY,2.1530900213399145,0.29325433214336616,MODERATE,3.7624082859446686,,,,,,,,,,,,,,,MEDIUM,2.52,HIGH,1.6216216835212727,MEDIUM,4.0,STABLE,STABLE,LINEAR,LINEAR,ped,18_tracks.csv
10.0,ped_noise,cyc_cluster,[53],"[45, 54]",2510.0,2668.0,100.4,106.72,6.32,OVERTAKING_GROUP,SAME_DIRECTION,,RIGHT,CRITICAL_PROXIMITY,2.6990554646657485,0.883918583312603,MODERATE,2.1990989194349058,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,MEDIUM,1.0,,,,,,18_tracks.csv
11.0,ped_noise,cyc_noise,[53],[45],2669.0,2726.0,106.76,109.04,2.28,MOVING_AWAY,SAME_DIRECTION,MOVING_AWAY,BEHIND,MODERATE_DISTANCE,3.9911944421595114,3.36329637561003,MODERATE,2.7817015588321716,,,,,,,,,,,,,,,MEDIUM,2.52,HIGH,1.6216216835212727,MEDIUM,3.0,ACCELERATING,ACCELERATING,LINEAR,LINEAR,ped,18_tracks.csv
12.0,ped_noise,cyc_noise,[53],[54],2669.0,2944.0,106.76,117.76,11.0,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,CRITICAL_PROXIMITY,1.7671151598087336,0.5095329801119869,MODERATE,3.0651501490067394,,,,,,,,,,,,,,,MEDIUM,3.76,HIGH,1.7911609303039522,MEDIUM,4.0,STABLE,DECELERATING,HIGH_DEVIATION,HIGH_DEVIATION,cyc,18_tracks.csv
13.0,ped_noise,cyc_noise,[53],[45],2865.0,2944.0,114.6,117.76,3.16,OVERTAKING,SAME_DIRECTION,LATERAL_APPROACH,RIGHT,CLOSE,2.8666002717708827,1.78490554700139,MODERATE,5.868931850627484,,,,,,,,,,,,,,,MEDIUM,2.52,HIGH,1.6216216835212727,MEDIUM,3.0,STABLE,DECELERATING,LINEAR,SLIGHT_DEVIATION,cyc,18_tracks.csv
14.0,ped_noise,cyc_cluster,[53],"[45, 54]",2945.0,3029.0,117.8,121.16,3.36,OVERTAKING_GROUP,SAME_DIRECTION,,BEHIND,CRITICAL_PROXIMITY,1.129111831699534,0.7130843317966514,MODERATE,1.753704237656091,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,MEDIUM,1.0,,,,,,18_tracks.csv
15.0,ped_noise,cyc_noise,[53],[54],3030.0,3053.0,121.2,122.12,0.92,MOVING_AWAY,SAME_DIRECTION,MOVING_AWAY,RIGHT,CRITICAL_PROXIMITY,1.2690403658139442,0.9662944686791399,MODERATE,3.94056118085798,,,,,,,,,,,,,,,MEDIUM,3.76,HIGH,1.7911609303039522,MEDIUM,4.0,DECELERATING,STABLE,LINEAR,LINEAR,cyc,18_tracks.csv
16.0,ped_noise,cyc_noise,[63],[65],3145.0,3175.0,125.8,127.0,1.2,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,LEFT,MODERATE_DISTANCE,4.787460820168228,4.681933922879764,MODERATE,9.618356752608708,,,,,,,,,,,,,,,None,,LOW,58.164886045653134,LOW,0.0,DECELERATING,ACCELERATING,LINEAR,LINEAR,ped,18_tracks.csv
17.0,ped_cluster,cyc_noise,"[74, 82]",[81],4550.0,4643.0,182.0,185.72,3.72,OVERTAKING_GROUP,SAME_DIRECTION,,FRONT,CLOSE,3.3652180717232545,2.0854688532940426,MODERATE,3.0942013867604654,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,LOW,0.0,,,,,,18_tracks.csv
18.0,ped_cluster,cyc_noise,"[74, 82]",[83],4593.0,4649.0,183.72,185.96,2.24,BYPASSING_GROUP,OPPOSITE_DIRECTION,,RIGHT,CLOSE,2.9658712285604603,2.022146652824985,VERY_SLOW,1.4669707303300226,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,LOW,0.0,,,,,,18_tracks.csv
19.0,ped_cluster,cyc_noise,"[74, 82]",[84],4630.0,4710.0,185.2,188.4,3.2,BYPASSING_GROUP,OPPOSITE_DIRECTION,,FRONT,CLOSE,3.35071541781445,2.2181181855753986,VERY_SLOW,1.7516947387227908,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,LOW,0.0,,,,,,18_tracks.csv
20.0,ped_cluster,cyc_noise,"[74, 82]",[85],4666.0,4746.0,186.64,189.84,3.2,BYPASSING_GROUP,OPPOSITE_DIRECTION,,RIGHT,CLOSE,3.0389266534563437,1.7390017105942979,VERY_SLOW,0.3361700717874692,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,LOW,0.0,,,,,,18_tracks.csv
21.0,ped_noise,cyc_noise,[71],[81],4771.0,4830.0,190.84,193.2,2.36,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,CLOSE,3.376147982127701,2.1829104654405294,FAST,13.026441812098973,,,,,,,,,,,,,,,LOW,11.16,MEDIUM,3.6045847253878867,MEDIUM,3.0,ACCELERATING,ACCELERATING,LINEAR,LINEAR,ped,18_tracks.csv
22.0,ped_noise,cyc_noise,[71],[84],4812.0,4867.0,192.48,194.68,2.2,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,CLOSE,3.2149990865200917,2.06118033759701,FAST,14.427746979983436,,,,,,,,,,,,,,,LOW,6.6,None,,LOW,2.0,ACCELERATING,ACCELERATING,LINEAR,SLIGHT_DEVIATION,cyc,18_tracks.csv
23.0,ped_noise,cyc_noise,[71],[85],4854.0,4922.0,194.16,196.88,2.72,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,CLOSE,3.0233151888093195,1.690867611702288,MODERATE,12.285013114759126,,,,,,,,,,,,,,,LOW,7.84,None,,LOW,0.0,STABLE,STABLE,LINEAR,LINEAR,ped,18_tracks.csv
24.0,ped_noise,cyc_noise,[99],[103],6158.0,6162.0,246.32,246.48,0.16,OVERTAKING,SAME_DIRECTION,LATERAL_APPROACH,LEFT,MODERATE_DISTANCE,4.958403171629369,4.945081799648368,VERY_FAST,23.724564273628875,,,,,,,,,,,,,,,None,,None,,LOW,2.0,ACCELERATING,ACCELERATING,LINEAR,LINEAR,cyc,18_tracks.csv
25.0,ped_noise,cyc_noise,[122],[119],7231.0,7263.0,289.24,290.52,1.28,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,MODERATE_DISTANCE,4.315699485667966,3.9810236164193085,FAST,15.639642852565977,,,,,,,,,,,,,,,None,,None,,LOW,1.0,ACCELERATING,DECELERATING,LINEAR,LINEAR,cyc,18_tracks.csv
26.0,ped_cluster,cyc_noise,"[134, 127]",[136],8202.0,8227.0,328.08,329.08,1.0,CROSSING_GROUP,CROSSING,,LEFT,MODERATE_DISTANCE,4.563411874754471,4.351222986475358,FAST,19.334660372084656,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,MEDIUM,1.0,,,,,,18_tracks.csv
27.0,ped_cluster,cyc_noise,"[134, 127]",[141],8413.0,8479.0,336.52,339.16,2.64,CROSSING_GROUP,CROSSING,,FRONT,CLOSE,3.4011656734046554,2.219869906896074,MODERATE,5.761128346341386,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,LOW,0.0,,,,,,18_tracks.csv
28.0,ped_cluster,cyc_noise,"[145, 138]",[144],8467.0,8610.0,338.68,344.4,5.72,OVERTAKING_GROUP,SAME_DIRECTION,,FRONT,CRITICAL_PROXIMITY,1.0101631214184263,0.6145583917400493,MODERATE,1.775174386276767,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,MEDIUM,1.0,,,,,,18_tracks.csv
29.0,ped_noise,cyc_noise,[149],[141],8608.0,8614.0,344.32,344.56,0.24,AVOIDANCE,OPPOSITE_DIRECTION,LATERAL_APPROACH,RIGHT,MODERATE_DISTANCE,4.937998087434714,4.904749356107605,VERY_FAST,24.122404767467913,,,,,,,,,,,,,,,None,,None,,LOW,2.0,STABLE,ACCELERATING,LINEAR,LINEAR,cyc,18_tracks.csv
30.0,ped_noise,cyc_noise,[138],[144],8611.0,8799.0,344.44,351.96,7.52,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CRITICAL_PROXIMITY,1.406104287635541,0.6460780349991248,MODERATE,1.270708511124702,,,,,,,,,,,,,,,CRITICAL,0.28,HIGH,1.1396897821521557,HIGH,6.0,STABLE,DECELERATING,LINEAR,SLIGHT_DEVIATION,cyc,18_tracks.csv
31.0,ped_noise,cyc_noise,[158],[155],9444.0,9453.0,377.76,378.12,0.36,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,MODERATE_DISTANCE,4.831372209325232,4.755249097141753,VERY_FAST,27.19350094775114,,,,,,,,,,,,,,,None,,None,,LOW,2.0,ACCELERATING,DECELERATING,LINEAR,LINEAR,ped,18_tracks.csv
32.0,ped_noise,cyc_noise,[157],[155],9433.0,9456.0,377.32,378.24,0.92,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,MODERATE_DISTANCE,4.071784826659102,3.5448684308045184,VERY_FAST,26.61282140799317,,,,,,,,,,,,,,,None,,None,,LOW,2.0,ACCELERATING,STABLE,LINEAR,LINEAR,cyc,18_tracks.csv
33.0,ped_noise,cyc_noise,[173],[182],11612.0,11620.0,464.48,464.8,0.32,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,MODERATE_DISTANCE,4.795803169058696,4.704764118252619,VERY_FAST,32.64029983135104,,,,,,,,,,,,,,,None,,None,,LOW,2.0,STABLE,ACCELERATING,LINEAR,LINEAR,cyc,18_tracks.csv
34.0,ped_noise,cyc_cluster,[178],"[189, 190]",12094.0,12157.0,483.76,486.28,2.52,BYPASSING_GROUP,OPPOSITE_DIRECTION,,BEHIND,CLOSE,3.164175983667187,2.0078020532227763,MODERATE,5.280228496001035,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,LOW,0.0,,,,,,18_tracks.csv
35.0,ped_noise,cyc_noise,[183],[184],12089.0,12167.0,483.56,486.68,3.12,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CRITICAL_PROXIMITY,2.778901088815366,1.1790337231237846,MODERATE,11.10407678789599,,,,,,,,,,,,,,,LOW,33.84,None,,LOW,1.0,ACCELERATING,STABLE,LINEAR,LINEAR,cyc,18_tracks.csv
36.0,ped_noise,cyc_cluster,[185],"[189, 190]",12220.0,12233.0,488.8,489.32,0.52,WEAK_INTERACTION,DIVERGING,,LEFT,MODERATE_DISTANCE,4.879795131521136,4.812654285152351,MODERATE,3.821706432854625,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,LOW,0.0,,,,,,18_tracks.csv
37.0,ped_cluster,cyc_noise,"[200, 202]",[199],13108.0,13120.0,524.32,524.8,0.48,BYPASSING_GROUP,OPPOSITE_DIRECTION,,LEFT,MODERATE_DISTANCE,4.900090889293605,4.856935842555045,MODERATE,7.620614736268093,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,LOW,0.0,,,,,,18_tracks.csv
38.0,ped_noise,cyc_noise,[214],[210],13926.0,13952.0,557.04,558.08,1.04,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,MODERATE_DISTANCE,4.266176149522714,3.8594227053480745,VERY_FAST,20.977455134537994,,,,,,,,,,,,,,,LOW,16.28,None,,LOW,2.0,STABLE,ACCELERATING,LINEAR,LINEAR,cyc,18_tracks.csv
39.0,ped_noise,cyc_noise,[209],[218],14192.0,14197.0,567.68,567.88,0.2,AVOIDANCE,DIVERGING,LATERAL_APPROACH,LEFT,MODERATE_DISTANCE,4.938968281348985,4.907586375912328,VERY_FAST,30.92059403374007,,,,,,,,,,,,,,,LOW,5.24,None,,LOW,2.0,STABLE,UNKNOWN,LINEAR,LINEAR,cyc,18_tracks.csv
40.0,ped_noise,cyc_noise,[214],[218],14329.0,14352.0,573.16,574.08,0.92,AVOIDANCE,DIVERGING,APPROACH_AND_ESCAPE,LEFT,MODERATE_DISTANCE,4.055832668554493,3.522536407927376,VERY_FAST,26.678908671771037,,,,,,,,,,,,,,,MEDIUM,2.92,None,,MEDIUM,3.0,STABLE,DECELERATING,LINEAR,LINEAR,ped,18_tracks.csv
41.0,ped_noise,cyc_noise,[214],[221],14353.0,14373.0,574.12,574.92,0.8,AVOIDANCE,DIVERGING,APPROACH_AND_ESCAPE,LEFT,MODERATE_DISTANCE,4.127347187609409,3.644915619298666,VERY_FAST,29.201905303869196,,,,,,,,,,,,,,,MEDIUM,3.12,None,,MEDIUM,3.0,DECELERATING,DECELERATING,LINEAR,LINEAR,cyc,18_tracks.csv
42.0,ped_noise,cyc_noise,[248],[249],15959.0,15986.0,638.36,639.44,1.08,CROSSING,CROSSING,APPROACH_AND_ESCAPE,FRONT,MODERATE_DISTANCE,4.301720812858471,3.9355306653704676,FAST,19.011289218156843,,,,,,,,,,,,,,,MEDIUM,2.28,MEDIUM,2.6332256711371405,MEDIUM,3.0,DECELERATING,DECELERATING,LINEAR,LINEAR,cyc,18_tracks.csv
43.0,ped_noise,cyc_noise,[256],[258],16775.0,16781.0,671.0,671.24,0.24,AVOIDANCE,DIVERGING,LATERAL_APPROACH,RIGHT,MODERATE_DISTANCE,4.8955722274892794,4.856929751273111,VERY_FAST,25.97630806415851,,,,,,,,,,,,,,,LOW,6.8,None,,LOW,2.0,DECELERATING,DECELERATING,LINEAR,LINEAR,cyc,18_tracks.csv
44.0,ped_noise,cyc_noise,[256],[260],16897.0,16924.0,675.88,676.96,1.08,CROSSING,CROSSING,APPROACH_AND_ESCAPE,FRONT,CLOSE,3.306624987925217,2.232917970985659,VERY_FAST,29.25153538542127,,,,,,,,,,,,,,,HIGH,1.2,MEDIUM,2.883190066237252,HIGH,6.0,ACCELERATING,ACCELERATING,LINEAR,LINEAR,ped,18_tracks.csv
45.0,ped_noise,cyc_noise,[347],[352],23320.0,23377.0,932.8,935.08,2.28,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,MODERATE_DISTANCE,4.161898144947027,3.7493227580041815,MODERATE,8.600926407917417,,,,,,,,,,,,,,,LOW,4.76,None,,LOW,0.0,STABLE,DECELERATING,LINEAR,SLIGHT_DEVIATION,cyc,18_tracks.csv
46.0,ped_noise,cyc_noise,[347],[351],23578.0,23638.0,943.12,945.52,2.4,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CLOSE,3.086119359397317,1.8925356255156676,FAST,14.553442861968717,,,,,,,,,,,,,,,LOW,27.6,None,,LOW,2.0,ACCELERATING,DECELERATING,LINEAR,HIGH_DEVIATION,cyc,18_tracks.csv
47.0,ped_noise,cyc_noise,[353],[349],23592.0,23708.0,943.68,948.32,4.64,OVERTAKING,SAME_DIRECTION,LATERAL_APPROACH,LEFT,MODERATE_DISTANCE,3.8490247610428603,3.3184416938979293,MODERATE,3.5334531044703668,,,,,,,,,,,,,,,LOW,4.08,MEDIUM,2.1085494939966765,LOW,1.0,DECELERATING,DECELERATING,HIGH_DEVIATION,LINEAR,ped,18_tracks.csv
